Year,ID,Name,Nationality,Age,Height,Weight,Preferred Foot,Body Type,Skill Moves,Weak Foot,Finishing,ShotPower,Positioning,Crossing,Marking,StandingTackle,SlidingTackle,Interceptions,ShortPassing,Vision,BallControl,LongPassing,Stamina,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Value,Wage,Contract Valid Until,AttackingScore,DefendingScore,FieldingScore,GoalkeepingScore
24,205362,Matija Nastasić,Serbia,30,188,83,Left,Normal (185+),2,2,30,44,30,50,74,73,75,78,68,55,65,68,60,11,16,11,15,13,3500000.0,20000.0,2024.0,48.6,75.7,63.65,19.4
24,205369,Rob Schoofs,Belgium,29,178,69,Left,Lean (170-185),3,3,66,75,73,65,67,67,62,72,77,74,75,75,73,8,6,13,8,14,4100000.0,15000.0,2027.0,78.85000000000001,67.0,74.35,14.600000000000001
24,205965,Stefan Ristovski,North Macedonia,31,180,72,Right,Normal (170-185),3,3,57,68,66,68,70,73,72,71,69,65,70,68,80,6,12,6,9,8,3100000.0,850.0,2025.0,71.89999999999999,73.10000000000001,69.60000000000001,15.45
24,205989,Calum Chambers,England,28,182,77,Right,Normal (170-185),2,3,54,60,57,70,75,76,74,74,75,65,74,72,54,11,14,12,7,12,3600000.0,56000.0,2025.0,68.80000000000001,74.5,69.39999999999999,17.6
24,206516,Will Hughes,England,28,185,74,Left,Lean (185+),4,3,65,60,72,76,69,71,69,65,80,78,78,76,60,7,15,12,9,12,4200000.0,34000.0,2024.0,76.75000000000001,67.55,75.75,16.0
24,207664,Carlos Arturo Bacca Ahumada,Colombia,36,181,77,Right,Normal (170-185),3,3,78,81,78,60,40,16,14,34,69,68,79,55,48,12,12,8,5,8,1400000.0,4000.0,2024.0,80.9,38.85,67.0,16.450000000000003
24,208153,Lars Veldwijk,South Africa,31,197,94,Right,Normal (185+),3,4,78,78,76,40,41,21,22,19,64,58,73,42,67,29,33,27,19,34,3600000.0,9000.0,2027.0,76.39999999999999,40.400000000000006,62.35000000000001,35.0
24,208260,Dimitrios Kourmpelis,Greece,29,181,74,Right,Normal (170-185),3,3,45,65,34,56,72,74,73,75,73,54,69,70,76,7,7,13,12,11,3600000.0,38000.0,2025.0,62.65,74.05,68.4,15.850000000000001
24,208509,Thomas Foket,Belgium,28,177,72,Right,Lean (170-185),3,3,50,67,68,69,73,72,72,73,70,65,73,69,76,14,6,11,13,10,3800000.0,20000.0,2025.0,71.24999999999999,72.2,70.4,17.15
24,208522,Hörður Björgvin Magnússon,Iceland,30,191,84,Left,Normal (185+),2,2,45,67,24,67,76,76,73,74,72,55,60,76,72,10,5,5,10,10,3500000.0,750.0,2024.0,60.949999999999996,74.85,67.0,15.5
24,208535,Joseph Alfred Duncan,Ghana,30,178,78,Left,Normal (170-185),3,3,50,84,68,68,74,81,74,73,80,67,76,74,80,9,8,8,6,8,4000000.0,40000.0,2024.0,77.45,76.8,75.25,15.25
24,208622,Rubén Sobrino Pozuelo,Spain,31,185,73,Right,Lean (185+),3,4,75,75,71,72,40,31,21,32,75,68,77,70,49,13,8,11,7,15,3500000.0,25000.0,2026.0,81.9,41.699999999999996,70.3,18.1
24,209547,Stefan Mitrović,Serbia,33,189,84,Right,Normal (185+),2,5,22,59,31,38,75,75,68,73,70,43,61,65,71,9,8,8,15,16,2000000.0,21000.0,2024.0,47.99999999999999,74.95,62.25000000000001,17.5
24,209744,Eugenio Esteban Mena Reveco,Chile,34,173,68,Left,Normal (170-185),3,3,45,60,72,73,69,73,73,72,72,68,72,68,78,10,12,12,10,13,1500000.0,10000.0,2024.0,68.95,71.30000000000001,70.85,17.5
24,209818,Joshua Brenet,Netherlands,29,181,74,Right,Lean (170-185),3,3,60,46,72,73,68,71,69,67,72,63,73,66,73,16,11,13,10,9,3700000.0,11000.0,2024.0,68.4,68.85,69.44999999999999,18.1
24,210044,Christian Albert Elliot Burgess,England,31,196,84,Right,Lean (185+),2,3,36,46,25,30,82,73,68,73,68,46,60,73,73,6,13,9,6,9,2900000.0,14000.0,2025.0,44.35000000000001,76.20000000000002,62.949999999999996,15.7
24,210321,Romell Samir Quioto Robinson,Honduras,31,178,69,Right,Normal (170-185),3,4,75,77,74,69,16,17,10,21,69,71,70,63,66,9,7,8,14,13,3600000.0,9000.0,2023.0,80.05,33.050000000000004,68.70000000000002,17.85
24,210950,Pablo Ezequiel De Blasis,Argentina,35,166,65,Right,Normal (170-),3,4,73,74,73,75,59,65,59,67,75,76,74,77,55,13,11,8,8,8,1700000.0,12000.0,2024.0,81.25,60.85,72.7,15.450000000000001
24,210964,Federico Ceccherini,Italy,31,187,75,Right,Normal (185+),2,4,41,70,41,55,75,75,76,76,69,51,63,58,61,8,13,11,10,9,2900000.0,21000.0,2024.0,60.550000000000004,75.55,62.65,16.6
24,211363,Thomas Alun Lockyer,Wales,28,185,72,Right,Normal (185+),2,4,38,37,38,45,74,74,70,75,63,49,63,62,77,15,13,14,9,7,3600000.0,37000.0,2025.0,49.3,74.6,62.35000000000001,18.6
24,211378,Jackson Alexander Irvine,Australia,30,189,70,Right,Normal (185+),3,3,67,73,73,64,66,74,72,73,73,74,74,70,90,7,13,11,9,11,4000000.0,17000.0,2024.0,77.35,72.5,74.3,17.3
24,211408,Karol Linetty,Poland,28,176,73,Right,Normal (170-185),3,3,64,70,68,60,72,74,70,76,78,76,76,74,75,13,8,11,14,6,4200000.0,36000.0,2024.0,76.1,72.15,75.30000000000001,16.05
24,211506,John Swift,England,28,182,73,Right,Lean (170-185),4,2,72,84,71,68,55,60,60,61,74,78,76,75,62,14,7,10,7,9,4200000.0,31000.0,2025.0,82.85,59.550000000000004,73.1,15.25
24,211857,Alejandro José Muñoz Miguel,Spain,28,187,80,Left,Normal (185+),2,3,62,83,60,68,67,73,67,72,71,48,64,66,89,15,14,14,9,11,3800000.0,11000.0,2024.0,73.6,71.95,66.65,20.1
24,211908,Günay Güvenç,Turkey,31,187,85,Right,Normal (185+),1,2,20,54,18,17,14,14,14,23,44,54,26,42,37,73,72,72,71,76,2200000.0,24000.0,2026.0,32.05,25.750000000000004,41.6,72.60000000000001
24,212150,Max Meyer,Germany,27,173,68,Right,Normal (170-185),4,4,70,68,75,74,69,63,62,66,77,77,74,75,70,8,12,13,11,14,4500000.0,11000.0,2024.0,78.4,65.05000000000001,74.74999999999999,15.850000000000001
24,212153,Roberto Gagliardini,Italy,29,188,77,Right,Normal (185+),3,3,54,76,68,64,75,76,75,74,75,72,74,70,66,12,6,8,7,9,3600000.0,37000.0,2024.0,75.45,74.45,71.65,15.05
24,212260,황의조 Ui Jo Hwang,Korea Republic,30,185,82,Right,Lean (185+),3,4,73,79,76,62,33,42,35,44,65,65,80,58,79,9,15,10,7,6,4100000.0,54000.0,2024.0,81.7,47.7,69.55,16.5
24,212432,조현우 崔永宇,Korea Republic,31,189,75,Right,Lean (185+),1,3,18,47,12,11,29,18,16,17,28,61,18,23,29,77,71,62,70,78,2200000.0,8000.0,2027.0,27.3,25.25,35.449999999999996,70.95
24,212474,Tiago Rafael Maia da Silva,Portugal,30,172,69,Right,Normal (170-185),4,4,74,84,75,71,60,68,66,69,76,77,73,74,71,11,13,12,12,13,4000000.0,10000.0,2026.0,84.05,64.05000000000001,74.4,16.65
24,212613,Wesley Saïd,France,28,171,72,Right,Normal (170-185),4,3,76,76,77,64,28,25,23,23,71,69,75,65,65,11,9,12,12,14,4300000.0,33000.0,2026.0,81.25000000000001,33.95,70.80000000000001,17.45
24,212729,António José Pinheiro de Carvalho,Portugal,30,165,68,Right,Normal (170-),4,3,74,80,68,77,57,53,59,48,76,75,80,76,83,15,13,12,16,15,4000000.0,19000.0,2028.0,84.15,54.15,77.00000000000001,19.15
24,212772,Óscar Esau Duarte Gaitán,Costa Rica,34,186,88,Right,Stocky (185+),2,3,48,56,35,40,75,76,73,74,68,49,61,60,64,15,9,7,8,14,1400000.0,21000.0,2024.0,53.7,75.25,60.699999999999996,17.95
24,212883,Daniel Amartey,Ghana,28,186,79,Right,Normal (185+),3,3,46,70,47,65,76,76,74,75,69,58,70,61,62,13,13,13,8,15,3600000.0,21000.0,2026.0,66.8,75.15,65.80000000000001,18.75
24,213150,Stanislav Kritsyuk,Russia,32,192,85,Right,Normal (185+),1,2,19,53,18,20,15,15,13,16,31,35,23,21,37,71,74,70,75,72,2100000.0,8000.0,2024.0,28.5,24.9,31.45,71.99999999999999
24,213189,주민규 朱文奎,Korea Republic,33,183,79,Right,Stocky (170-185),3,4,80,76,77,41,33,46,38,47,66,58,76,52,79,14,10,11,12,16,2700000.0,12000.0,2025.0,76.9,51.35,65.95,20.2
24,213242,Adrien Tameze,France,29,180,78,Right,Normal (170-185),3,3,63,69,69,54,67,80,77,74,78,66,76,75,85,13,16,14,15,14,4100000.0,36000.0,2028.0,74.9,74.85000000000001,75.95,21.3
24,213577,Antonio José Rodríguez Díaz,Spain,31,183,77,Right,Normal (170-185),3,3,72,77,78,74,44,39,31,41,71,71,73,70,76,15,10,14,12,9,3500000.0,18000.0,2024.0,81.1,48.7,72.05,19.05
24,213815,Mikael Uhre,Denmark,28,188,86,Right,Normal (185+),2,4,76,75,77,41,37,32,28,17,57,62,72,41,77,11,15,9,9,14,4300000.0,9000.0,2024.0,76.05000000000001,40.15,63.35,19.6
24,213884,Ryan Christie,Scotland,28,178,71,Left,Lean (170-185),3,4,71,76,73,72,65,69,70,63,73,72,74,68,73,13,9,12,7,8,4200000.0,41000.0,2024.0,80.45,68.44999999999999,72.14999999999999,16.3
24,214692,Christian Alberto Cueva Bravo,Peru,31,168,61,Right,Normal (170-),3,4,70,70,74,70,45,32,31,50,74,76,77,69,71,8,10,7,10,11,3500000.0,1000.0,2025.0,79.65,46.25,73.24999999999999,15.200000000000001
24,214766,Carlos Roberto Izquierdoz,Argentina,34,185,88,Right,Normal (185+),2,3,45,74,32,44,76,72,70,77,68,36,62,64,81,8,11,7,8,8,1400000.0,9000.0,2024.0,56.7,75.7,61.400000000000006,15.8
24,214777,Leandro Nicolás Díaz,Argentina,31,182,85,Right,Stocky (170-185),3,2,79,77,77,58,21,23,16,22,67,69,72,56,72,10,13,12,16,13,3600000.0,16000.0,2025.0,78.9,34.15,66.9,19.9
24,214933,Diego Matías Rodríguez,Argentina,34,184,80,Left,Normal (170-185),1,2,18,57,16,19,25,20,15,22,35,52,28,31,36,72,71,76,72,75,725000.0,8000.0,2023.0,32.75,28.700000000000003,38.6,71.8
24,214988,Leonel Ariel Miranda,Argentina,29,173,72,Right,Stocky (170-185),3,3,64,74,71,70,68,68,60,70,78,76,77,73,78,14,11,15,9,10,4100000.0,18000.0,2023.0,78.64999999999999,67.7,75.05,17.650000000000002
24,214990,Matías Ezequiel Catalán,Chile,30,182,78,Right,Normal (170-185),2,2,59,58,60,59,80,71,73,75,70,62,68,74,73,11,16,12,15,10,3500000.0,13000.0,2025.0,66.95,75.60000000000001,68.79999999999998,19.2
24,215018,Brahian Milton Alemán Athaydes,Uruguay,33,178,79,Left,Normal (170-185),3,3,71,79,74,80,65,68,68,69,75,77,74,74,77,9,8,14,6,7,2600000.0,14000.0,2023.0,82.35000000000001,68.0,74.05000000000001,14.150000000000002
24,215051,Lisandro Ezequiel López Dessypris,Argentina,33,187,80,Right,Lean (185+),2,2,50,67,40,33,75,76,74,71,65,40,61,56,63,14,12,8,6,13,2000000.0,12000.0,2024.0,57.099999999999994,75.00000000000001,59.35,18.5
24,215057,Iván José Marcone,Argentina,33,182,83,Right,Normal (170-185),3,3,57,70,69,69,72,74,74,70,74,71,74,75,75,16,11,12,16,10,2100000.0,12000.0,2024.0,74.05,73.3,72.9,19.0
24,215061,Darío Ismael Benedetto,Argentina,33,175,75,Right,Normal (170-185),3,4,75,81,76,60,30,25,25,35,71,72,75,73,67,10,14,12,8,11,2700000.0,18000.0,2024.0,81.45,40.55,72.45,18.6
24,215155,Fernando Zuqui,Argentina,31,173,71,Right,Normal (170-185),3,3,60,69,71,77,68,70,71,69,75,77,74,74,89,7,9,15,15,7,3500000.0,14000.0,2024.0,76.9,69.0,75.4,15.6
24,215202,Lucas Ezequiel Janson,Argentina,28,171,66,Right,Normal (170-185),4,3,72,65,75,66,35,37,39,37,68,67,76,65,77,12,12,8,9,15,4200000.0,18000.0,2027.0,77.95,44.69999999999999,70.25,19.65
24,215443,Philip Aksel Frigast Zinckernagel,Denmark,28,175,70,Right,Normal (170-185),4,3,69,71,72,68,49,38,26,44,71,72,74,67,82,12,10,8,8,13,4200000.0,21000.0,2025.0,78.75000000000001,47.80000000000001,72.65,16.3
24,216020,Leonardo Roque Gil,Argentina,32,171,69,Left,Normal (170-185),3,2,64,73,70,73,61,69,67,67,76,78,75,73,78,12,7,9,16,16,3300000.0,12000.0,2024.0,79.14999999999999,67.85000000000001,74.64999999999999,18.200000000000003
24,216145,Armando Izzo,Italy,31,183,81,Right,Normal (170-185),2,4,19,56,16,35,75,76,76,75,62,33,66,60,64,12,6,10,11,12,2900000.0,35000.0,2026.0,47.15,75.65,59.55,16.85
24,216175,Cican Stanković,Austria,30,187,86,Right,Normal (185+),1,4,8,47,10,16,20,14,15,22,22,41,16,17,31,75,73,62,74,77,2800000.0,900.0,2025.0,23.3,26.35,27.65,72.55
24,216218,Lawrence Shankland,Scotland,27,185,80,Right,Normal (185+),2,4,80,78,73,48,26,23,20,19,71,66,75,59,81,13,15,14,10,11,4600000.0,10000.0,2025.0,78.69999999999999,36.1,69.9,19.65
24,216247,Marcel Tisserand,Congo DR,30,190,81,Right,Normal (185+),3,3,55,67,63,64,74,74,71,72,71,66,70,69,84,13,15,8,13,14,3500000.0,24000.0,2025.0,69.3,74.39999999999999,70.6,20.5
24,216336,Yury Lodygin,Russia,33,187,82,Right,Normal (185+),1,2,16,56,13,15,15,16,19,23,25,63,17,25,27,76,70,74,71,79,1400000.0,600.0,2024.0,30.750000000000004,27.0,33.1,73.75
24,216497,Maximilian Philipp,Germany,29,183,79,Right,Lean (170-185),3,4,73,78,72,66,39,48,34,39,72,72,77,62,63,8,12,10,10,9,4200000.0,40000.0,2024.0,82.05,45.7,71.0,15.5
24,216605,Carlos Akapo Martínez,Equatorial Guinea,30,179,70,Right,Normal (170-185),2,3,42,74,57,71,73,75,70,73,60,48,71,62,72,7,8,13,13,10,3600000.0,8000.0,2023.0,67.10000000000001,73.8,63.25,17.2
24,216643,Léo Dubois,France,28,178,65,Right,Lean (170-185),2,4,51,72,69,75,74,73,72,76,75,71,73,73,73,13,8,8,9,16,3800000.0,32000.0,2025.0,73.20000000000002,73.35,72.85,17.3
24,216774,Wesley Theodorus Hoedt,Netherlands,29,188,77,Left,Normal (185+),2,3,30,72,29,64,73,76,75,75,72,66,66,76,61,15,10,13,8,11,3500000.0,29000.0,2025.0,61.099999999999994,75.05,68.15,18.55
24,216814,Salih Uçan,Turkey,29,182,80,Right,Lean (170-185),3,4,67,75,71,74,67,68,61,68,76,76,77,76,68,12,11,6,8,11,4100000.0,23000.0,2024.0,80.49999999999999,66.85000000000001,74.55,15.8
24,216820,Moses Daddy-Ajala Simon,Nigeria,27,168,69,Right,Normal (170-),4,4,66,73,70,71,30,31,33,34,69,68,74,62,69,7,13,12,13,9,4500000.0,21000.0,2024.0,78.35000000000001,39.65,69.6,16.400000000000002
24,217287,Julien Ariel De Sart,Belgium,28,187,72,Right,Lean (185+),3,3,66,82,65,74,70,72,68,74,78,72,75,79,80,12,14,12,8,8,4200000.0,21000.0,2026.0,79.6,71.10000000000001,75.15,16.6
24,217805,Alexis Martín Arias,Argentina,30,185,79,Right,Normal (185+),1,3,19,53,19,20,20,18,16,27,34,28,37,27,37,74,70,70,72,77,2800000.0,10000.0,2023.0,32.95,29.099999999999998,36.35,72.69999999999999
24,219174,Ramiro Ángel Carrera,Argentina,29,182,77,Right,Normal (170-185),3,4,71,70,74,68,63,65,60,66,76,75,75,72,81,14,16,15,8,12,4100000.0,12000.0,2025.0,79.55000000000001,66.55,74.75,19.8
24,219732,Georges-Kévin Nkoudou Mbida,Cameroon,28,172,75,Right,Lean (170-185),3,3,65,67,68,68,35,37,39,21,71,65,75,66,62,10,13,8,6,13,4200000.0,22000.0,2025.0,76.69999999999999,38.699999999999996,69.25,16.4
24,220132,Joseba Zaldúa Bengoetxea,Spain,31,174,69,Right,Normal (170-185),2,3,32,48,44,76,71,76,73,72,74,50,72,65,73,7,15,14,11,11,3100000.0,23000.0,2025.0,56.8,72.89999999999999,66.55,17.6
24,220165,Joel Julius Ilmari Pohjanpalo,Finland,28,186,86,Right,Normal (185+),3,3,76,78,76,54,29,40,28,32,69,65,71,55,67,9,13,7,16,6,4300000.0,5000.0,2025.0,78.55,43.1,67.05000000000001,17.25
24,220348,Isaac Carcelén Valencia,Spain,30,174,70,Right,Normal (170-185),3,3,47,69,69,76,69,71,67,70,75,59,72,59,90,9,11,11,10,7,3600000.0,23000.0,2025.0,71.80000000000001,68.3,68.6,15.55
24,220421,Hassane Kamara,Côte d'Ivoire,29,168,67,Left,Normal (170-),3,3,57,68,68,71,66,70,71,70,69,65,67,68,80,8,9,16,9,13,3700000.0,15000.0,2026.0,72.1,70.35000000000001,69.79999999999998,16.95
24,220785,Antonio-Mirko Čolak,Croatia,29,188,81,Right,Normal (185+),3,3,80,75,77,47,32,31,20,28,67,63,75,45,77,16,7,12,7,10,4200000.0,6000.0,2026.0,78.15,40.7,66.14999999999999,17.950000000000003
24,220948,Serhiy Sydorchuk,Ukraine,32,189,80,Right,Normal (185+),3,3,62,78,69,50,73,71,68,73,75,70,72,73,78,8,14,16,13,12,2800000.0,11000.0,2026.0,75.60000000000001,71.65,73.44999999999999,17.35
24,221310,Andrés Felipe Roa Estrada,Colombia,30,175,67,Right,Normal (170-185),4,3,65,73,72,72,49,59,47,52,74,74,74,65,69,16,6,14,9,10,4100000.0,13000.0,2024.0,79.85000000000001,55.70000000000001,72.5,16.85
24,221584,Jacob Rinne,Sweden,30,188,87,Left,Normal (185+),1,3,15,56,14,15,23,14,16,15,40,68,30,39,35,73,72,74,72,75,2800000.0,19000.0,2024.0,32.300000000000004,27.500000000000007,43.849999999999994,72.44999999999999
24,222148,Ondrej Duda,Slovakia,28,181,75,Right,Lean (170-185),4,4,70,78,72,65,63,65,52,62,76,73,78,73,76,15,12,14,16,10,4200000.0,24000.0,2026.0,81.05000000000001,61.900000000000006,75.4,18.25
24,222692,Benno Schmitz,Germany,28,182,75,Right,Normal (170-185),2,4,35,71,67,73,77,76,71,75,73,72,72,68,74,10,14,12,13,13,3800000.0,23000.0,2024.0,69.8,74.9,71.8,18.55
24,222994,Marvelous Nakamba,Zimbabwe,29,178,71,Left,Normal (170-185),3,2,36,74,55,46,77,78,74,74,74,62,69,71,73,9,15,10,15,8,3600000.0,37000.0,2026.0,64.55000000000001,75.24999999999999,69.75,17.2
24,223139,Akim Zedadka,Algeria,28,173,72,Right,Normal (170-185),3,3,56,59,65,71,66,72,71,69,69,58,71,61,85,11,12,11,11,7,3800000.0,26000.0,2025.0,68.4,67.5,68.50000000000001,15.8
24,223208,Zsolt Kalmár,Hungary,28,185,81,Right,Normal (185+),3,3,68,81,73,65,57,46,44,48,77,75,74,72,62,14,7,12,15,6,,,,81.35,52.550000000000004,73.05000000000001,15.950000000000001
24,223573,Munir Mohand Mohamedi,Morocco,34,190,89,Right,Normal (185+),1,3,19,51,15,21,15,21,18,22,30,42,31,33,43,74,72,68,75,76,725000.0,17000.0,2024.0,30.400000000000002,29.75,37.5,73.55000000000001
24,223922,Andreas Bouchalakis,Greece,30,186,79,Left,Normal (185+),3,3,65,80,67,65,71,72,66,72,77,72,74,77,80,9,11,16,11,15,4000000.0,14000.0,2025.0,78.65,71.94999999999999,74.55,17.9
24,224396,Yeimar Pastor Gómez Andrade,Colombia,31,187,92,Right,Stocky (185+),2,3,28,52,37,40,70,74,65,76,61,41,58,55,78,13,10,10,14,11,2900000.0,8000.0,2024.0,47.6,74.39999999999999,58.050000000000004,18.65
24,224428,Juan Ferney Otero Tovar,Colombia,28,179,70,Right,Normal (170-185),4,3,72,89,71,66,21,30,25,35,68,68,72,65,78,14,8,15,12,10,4200000.0,11000.0,2025.0,82.15,39.8,69.34999999999998,19.2
24,224796,Jorge Agustín Rodríguez,Argentina,27,179,80,Right,Stocky (170-185),2,2,61,66,62,52,71,75,71,71,74,65,75,62,85,7,12,15,15,6,4000000.0,13000.0,2024.0,71.00000000000001,73.55,71.75,17.1
24,224811,Ivan Ordets,Ukraine,30,195,88,Right,Normal (185+),2,3,46,73,38,41,74,75,70,80,60,34,51,60,73,15,14,10,13,11,3500000.0,20000.0,2024.0,54.150000000000006,76.94999999999999,55.55,19.2
24,225206,Khaled Narey,Germany,28,180,75,Right,Normal (170-185),3,5,70,76,72,74,61,65,65,58,72,64,75,60,79,14,12,12,15,12,4200000.0,14000.0,2028.0,79.10000000000001,64.10000000000001,70.25,19.65
24,225523,Íñigo Lekue Martínez,Spain,30,180,70,Right,Lean (170-185),3,3,64,62,71,70,69,71,69,72,71,68,71,65,80,15,16,13,13,9,3600000.0,20000.0,2025.0,73.45,70.65,70.2,19.9
24,225653,Gyrano Kerk,Netherlands,27,183,80,Right,Stocky (170-185),3,2,72,76,75,66,43,29,23,32,65,70,73,52,64,12,15,12,15,14,4500000.0,27000.0,2025.0,79.35,43.3,66.45,20.75
24,225696,Murilo de Souza Costa,Brazil,28,177,68,Left,Normal (170-185),3,3,68,75,70,67,21,21,23,23,68,65,77,57,82,13,11,8,9,7,4200000.0,12000.0,2024.0,78.55,32.1,69.95,16.700000000000003
24,226385,Cristian Omar Espinoza,Argentina,28,173,73,Right,Normal (170-185),3,5,69,74,69,73,50,39,36,38,70,71,71,65,86,16,8,12,7,8,4200000.0,9000.0,2023.0,78.1,46.2,71.05,15.85
24,226536,Omar Colley,Gambia,30,191,90,Left,Normal (185+),2,3,28,41,31,44,68,76,75,71,62,32,59,52,74,8,7,7,14,13,3500000.0,20000.0,2025.0,43.800000000000004,74.50000000000001,56.75,16.6
24,226627,南野 拓実,Japan,28,172,67,Right,Lean (170-185),3,4,74,71,73,65,34,33,29,49,72,71,76,63,71,9,12,8,15,14,4200000.0,40000.0,2026.0,80.3,44.400000000000006,71.9,17.200000000000003
24,226671,Federico Fattori Mouzo,Argentina,30,177,70,Right,Lean (170-185),3,3,50,58,65,60,73,73,66,72,76,68,71,75,86,11,14,15,12,13,3500000.0,12000.0,2025.0,67.94999999999999,72.00000000000001,73.95,18.35
24,227508,Gonzalo Julián Melero Manzanares,Spain,29,183,77,Right,Normal (170-185),3,3,75,76,78,63,66,72,68,72,80,74,74,75,68,13,7,9,16,12,4100000.0,23000.0,2026.0,80.4,71.05,73.89999999999999,17.950000000000003
24,228179,Alexis Castro,Argentina,28,183,71,Left,Normal (170-185),3,2,70,81,73,77,60,72,66,71,72,73,74,68,69,8,14,16,7,13,4200000.0,12000.0,2023.0,81.75,68.65,72.05000000000001,17.55
24,228245,Marvin Wanitzek,Germany,30,179,74,Right,Lean (170-185),3,3,62,75,67,77,51,65,64,64,78,74,75,72,91,15,12,10,13,8,4000000.0,14000.0,2027.0,78.55,61.55,75.8,17.5
24,228415,Leonardo Ezequiel Godoy,Argentina,28,173,71,Right,Stocky (170-185),3,3,58,59,73,70,67,71,65,68,66,71,71,50,84,13,8,9,8,8,3800000.0,13000.0,2024.0,71.05000000000001,70.19999999999999,67.69999999999999,16.549999999999997
24,228645,Lukas Maria Görtler,Germany,29,186,80,Right,Normal (185+),3,3,72,70,71,74,59,58,51,61,77,81,72,79,91,11,15,14,13,14,4100000.0,12000.0,2026.0,78.54999999999998,62.15000000000001,76.75,19.3
24,228729,Bruno Amílcar Valdez Rojas,Paraguay,30,180,80,Right,Normal (170-185),2,3,40,44,51,53,71,74,72,75,67,52,65,63,82,7,15,8,15,14,3500000.0,15000.0,2025.0,53.25000000000001,74.55,64.10000000000001,19.800000000000004
24,229517,Laureano Antonio Villa Suárez,Spain,28,173,63,Right,Lean (170-185),4,4,67,63,72,74,50,56,54,52,75,73,75,72,68,10,7,12,14,15,4200000.0,23000.0,2025.0,76.85,52.15,72.95,15.6
24,229575,Daniel Mancini,Argentina,26,171,70,Right,Normal (170-185),3,3,72,72,71,71,56,63,59,59,70,69,75,68,76,6,13,13,12,13,4600000.0,900.0,2026.0,79.5,61.300000000000004,71.75,17.1
24,230191,Enzo Wellington Marteiro Santoso,Brazil,31,191,80,Right,Normal (185+),1,3,14,55,11,16,14,15,14,13,31,70,19,30,30,82,73,73,74,69,2200000.0,23000.0,2026.0,29.600000000000005,22.85,37.300000000000004,73.30000000000001
24,230199,Vinicius Lúcio Cardenha Caeiro,Brazil,31,179,73,Right,Lean (170-185),2,3,52,46,42,74,67,75,71,71,68,45,62,52,79,16,13,10,12,8,3100000.0,19000.0,2026.0,59.85,70.5,63.5,18.0
24,230215,Osvaldo Murilo Lodeiro Ferreira,Brazil,23,185,81,Right,Normal (185+),2,3,43,57,37,49,78,76,74,69,53,47,63,71,41,11,8,10,10,9,4200000.0,12000.0,2026.0,54.45,75.15,57.05,17.15
24,230217,Maurício Wilson Borghes Caeiro,Brazil,31,172,71,Right,Lean (170-185),2,4,65,61,72,74,72,73,72,71,74,67,75,68,70,9,6,16,13,9,3100000.0,28000.0,2026.0,73.85000000000001,70.8,70.05,16.5
24,230227,Caio Rodrigo Nunes Anjos,Brazil,23,185,85,Left,Normal (185+),2,3,48,51,34,53,72,77,72,66,71,51,59,57,50,11,7,8,10,16,4200000.0,10000.0,2026.0,57.40000000000001,73.80000000000001,60.300000000000004,17.950000000000003
24,230230,Eltildo Lucas Correia Pitta,Brazil,31,188,78,Right,Normal (185+),2,3,41,71,42,61,79,75,77,72,67,44,55,75,69,7,15,13,7,11,2900000.0,26000.0,2026.0,56.60000000000001,75.45,62.35,16.700000000000003
24,230239,Claudiano G. Sobrino Guevara,Brazil,27,177,72,Right,Lean (170-185),2,4,53,58,63,72,73,69,65,70,76,76,69,76,82,9,12,12,8,12,4000000.0,18000.0,2026.0,70.4,70.45,74.9,17.15
24,230245,Douglas Arthur Carvalheira Peixoto,Brazil,35,174,74,Left,Normal (170-185),2,2,32,60,57,71,71,73,67,66,69,39,69,66,79,6,14,15,9,10,1300000.0,20000.0,2026.0,60.1,68.65,65.1,16.85
24,230255,Edvaldo Flávio Rebelo de Freit,Brazil,31,183,71,Left,Lean (170-185),2,3,55,64,66,71,74,77,64,67,72,76,73,74,85,7,16,13,7,9,3000000.0,12000.0,2026.0,71.9,70.65,75.6,16.5
24,230274,Danilo Manuel Aldair Rochela,Brazil,31,178,75,Left,Normal (170-185),4,3,64,55,77,66,26,33,32,41,74,76,76,71,71,13,8,10,9,10,3500000.0,14000.0,2026.0,74.55,40.65,74.15,15.7
24,230293,Fernando Elton Meireles Petri,Brazil,31,182,79,Right,Normal (170-185),2,2,43,56,50,65,73,77,73,74,74,59,75,66,69,8,15,7,14,9,2900000.0,23000.0,2026.0,63.0,73.19999999999999,69.05,17.6
24,230324,Adriano Leandro Soares Scitto,Brazil,31,193,88,Right,Normal (185+),1,3,12,56,5,18,20,9,10,12,24,37,16,20,15,68,76,74,77,73,2200000.0,15000.0,2026.0,24.5,23.300000000000004,27.65,71.35
24,230326,Lino Francisco Essier Simão,Brazil,31,183,77,Left,Normal (170-185),2,1,45,28,53,76,71,78,74,72,68,55,69,68,73,7,7,13,12,10,2900000.0,28000.0,2026.0,58.75,75.14999999999999,66.35,16.35
