Year,ID,Name,Height,Weight,Strength,Stamina,Agility,Composure
24,213948,Duane Holmes,168,65,42,80,85,68.0
24,214158,Yeison Stiven Gordillo Vargas,177,80,81,83,63,63.0
24,214350,Michael Jhon Ander Rangel Valencia,187,86,83,68,55,67.0
24,214583,Christian Vargas Cortés,185,87,56,38,38,35.0
24,214717,Lorenzo Enrique Reyes Vicencio,180,85,82,78,66,65.0
24,214770,Diego Hernán González,178,73,71,50,64,71.0
24,214835,Ronnie Alan Fernández Sáez,185,80,84,75,64,59.0
24,214838,Óscar Mauricio Opazo Lara,169,68,70,74,84,71.0
24,215020,Juan Ignacio Cavallaro,171,68,70,67,81,70.0
24,215049,Damián Alfredo Pérez,168,67,61,81,83,58.0
24,215067,Dany Alejandro Rosero Valencia,187,87,82,86,70,55.0
24,215070,Guillermo Luis Ortiz,183,76,75,71,60,57.0
24,215081,Gabriel Alejandro Hachen,168,65,35,76,80,76.0
24,215132,Sebastián Emanuel Moyano,188,78,67,38,56,44.0
24,215162,Alejandro César Donatti,192,86,78,48,40,55.0
24,215165,Ciro Pablo Rius Aragallo,175,70,57,62,74,72.0
24,215208,Eugenio Horacio Isnaldo,180,72,66,67,84,72.0
24,215250,César Pablo Rigamonti,188,76,69,29,37,35.0
24,215294,Cristian Matías Menéndez,185,86,84,64,74,68.0
24,215374,Scott Hogan,180,73,64,62,71,70.0
24,215496,Joeliton Lima Santos,182,74,77,85,70,65.0
24,215686,Jeppe Nørregaard Grønning,182,79,74,90,55,64.0
24,215708,Adrien-Mehdi Monfray,185,76,84,88,75,61.0
24,215993,Dardo Federico Miloc,177,74,71,90,66,58.0
24,216072,Gaetano Letizia,173,63,63,82,84,69.0
24,216155,Harry Cornick,180,84,68,70,70,61.0
24,216281,Mateo Sušić,181,75,70,73,65,57.0
24,216698,Ariel Matías García,174,70,44,76,69,58.0
24,216751,Diego Bejarano Ibañez,174,70,48,72,54,57.0
24,216799,Gianluca Di Chiara,186,78,76,84,63,68.0
24,217153,吴曦,180,75,77,86,64,58.0
24,217338,Jari Vandeputte,173,66,59,69,82,64.0
24,217391,Michael Gonçalves Pinto,176,70,57,76,74,62.0
24,217585,Bas Edo Kuipers,180,74,71,78,75,67.0
24,218359,Didier Ibrahim Ndong,179,75,78,90,71,70.0
24,218471,김민우 金敏佑,172,72,64,87,75,66.0
24,218743,Alexis Zapata Álvarez,176,72,64,67,81,61.0
24,218744,Jack Byrne,175,73,65,76,79,70.0
24,218747,César Ignacio Pinares Tamayo,176,74,74,73,75,69.0
24,218894,Santiago Ernesto Romero Fernández,176,75,70,78,70,62.0
24,219525,Ezequiel Osvaldo Cerutti,169,70,56,66,80,72.0
24,219582,Steven Fortès,192,85,86,62,58,61.0
24,219595,James Humberto Quiñónes Caicedo,173,79,69,82,84,59.0
24,219709,Saúl García Cabrero,183,75,68,56,61,55.0
24,219860,Geisson Alexander Perea Ocoró,181,81,81,70,57,59.0
24,219979,Janio Bikel Figueiredo da Silva,175,67,66,83,82,64.0
24,220028,Samuel Ayomide Adekugbe,175,74,74,88,87,65.0
24,220198,Bersant Celina,181,66,62,71,81,68.0
24,220429,Gastón Matías Campi,193,83,90,66,31,67.0
24,220489,Filippo Scaglia,190,88,83,63,40,58.0
24,220763,Ryan Jared Thomas,174,64,60,69,74,72.0
24,220921,Anderson Esiti,189,84,87,70,36,65.0
24,220965,Anas Tahiri,178,59,49,74,80,68.0
24,221197,Fred Onyedinma,185,80,70,71,79,65.0
24,221430,Uroš Đurđević,181,78,83,88,76,67.0
24,221619,Víctor Fernando Cabrera,182,77,71,69,55,55.0
24,221629,Leandro Deyrinio Kappel,183,75,73,76,81,70.0
24,221990,Yonathan Emanuel Cabral,188,84,87,33,32,55.0
24,221994,Núrio Domingos Matias Fortuna,177,73,66,71,71,70.0
24,222350,谢鹏飞,179,74,59,87,78,59.0
24,222430,Fabián Alexis Viáfara Alarcón,167,64,32,74,86,59.0
24,222546,Leopold Zingerle,185,78,54,34,38,47.0
24,222553,Sebastian Griesbeck,190,89,81,78,53,62.0
24,222582,김영빈 金永斌,184,79,87,68,64,63.0
24,222693,Héctor Hugo Fértoli,175,66,59,66,78,64.0
24,222825,Chadrac Akolo Ababa,172,72,68,69,90,72.0
24,223099,Diego Churín,187,87,84,62,56,65.0
24,223136,Yusuf Erdoğan,171,64,58,74,79,66.0
24,223240,Gonzalo Bettini,171,75,57,80,68,62.0
24,223313,Hakan Arslan,186,76,76,75,69,73.0
24,223336,Leandro Joaquim Ribeiro,176,68,58,71,83,65.0
24,223344,韦世豪,178,65,56,79,85,68.0
24,223721,Daniel Londoño Castañeda,185,82,76,82,71,50.0
24,223746,Greg Alexander James Stewart,178,73,60,52,70,66.0
24,223875,Yacine Bammou,188,78,74,71,70,73.0
24,224049,Néstor Adriel Breitenbruch,178,76,77,76,67,57.0
24,224305,Iván Calero Ruiz,174,70,58,75,79,58.0
24,224336,Taras Wiktorowicz Romanczuk,186,77,76,89,67,62.0
24,224648,李磊,182,75,77,74,73,61.0
24,224702,刘殿座,190,83,65,38,47,56.0
24,224718,Taylan Antalyalı,180,71,70,85,65,67.0
24,224821,Steve Rouiller,183,75,77,77,47,59.0
24,224977,Alessandro Micai,186,77,57,18,36,55.0
24,225128,Gennaro Acampora,174,74,73,83,70,66.0
24,225252,Jhon Fredy Duque Arias,174,68,70,81,74,69.0
24,225402,Bruno Miguel Boialvo Gaspar,178,70,65,64,74,67.0
24,225956,Babajide David Akintola,180,74,63,79,86,51.0
24,226114,Fejsal Mulić,203,84,88,35,37,61.0
24,226157,Javier Muñoz Jiménez,175,69,67,79,63,69.0
24,226569,Alan Kevin Méndez Olivera,176,67,52,55,69,68.0
24,226576,Arley José Rodríguez Henry,176,74,72,80,81,58.0
24,226616,Jonathan Sebastián Galván,180,81,82,83,64,59.0
24,226803,Tim Parker,188,88,86,72,49,60.0
24,227526,Gustavo Damián Canto,180,83,70,72,53,51.0
24,227686,Keshi Anderson,175,71,53,68,82,60.0
24,227990,Josep Señé Escudero,186,79,71,70,70,66.0
24,228130,오승훈 吴舜洪,192,79,66,16,31,58.0
24,228325,Oliver Berg,178,74,75,91,76,68.0
24,228366,Macaulay Gillesphey,188,70,85,71,51,56.0
24,228375,Matías Gabriel Vera,173,69,59,81,73,69.0
24,228461,류재문 刘在暮,184,72,72,90,66,61.0
24,228861,Stanislav Iljutcenko,187,82,89,61,58,68.0
24,228908,Jason Berthomier,177,74,56,62,75,73.0
24,228959,Fernando Rubén Alarcón,185,77,76,65,53,58.0
24,229209,Jonathan Oscar Benítez,178,77,77,68,79,68.0
24,229361,Iker Undabarrena Martínez,182,76,76,75,64,64.0
24,229507,Thorsten Mahrer,191,81,83,73,51,66.0
24,229584,Pascal Stenzel,183,74,63,74,61,67.0
24,229750,Tommaso D'Orazio,185,75,60,79,64,67.0
24,229765,Lander Olaetxea Ibaibarriaga,179,75,69,67,64,66.0
24,229882,Eduardo Henrique da Silva,186,76,71,70,67,71.0
24,230164,Luciano Renato Cacheira Sá,181,75,38,22,49,49.0
24,230205,Nosberto Diego Vila Abranches,176,75,71,72,81,57.0
24,230253,Alan Jonathan Patrício Botelho,180,73,65,71,69,64.0
24,230314,Miguel Kaíque Acuna Mutto,191,82,67,31,52,61.0
24,230334,Jessé Jonas Ferdeira Farias,181,80,67,69,53,62.0
24,230356,Ataúlfo Heitor Anjos Rosan,186,76,75,71,66,64.0
24,230378,Emidio Dener Hoffman Vaz,188,79,76,70,44,57.0
24,230439,Roldão Tony Riso Cardenas,177,78,71,74,72,52.0
24,230472,Renaldo Lorenzo Justinho Neves,180,74,67,42,78,67.0
24,230473,Hedson Robson Porfírio Julião,178,74,50,49,68,68.0
24,230490,Sandro Nelson Maceira Nascimento,178,74,66,69,74,73.0
24,230520,Severino Pedro Santos Hermes,180,75,71,54,65,61.0
24,230526,Kaio Fabiano Figueiras Guerra,177,71,61,80,75,56.0
24,230718,Endre Botka,178,77,72,58,62,56.0
24,230904,Carlos Eduardo Ferreira de Souza,173,68,44,60,75,64.0
24,230991,Fabrice-Jean Picault,173,64,36,62,78,67.0
24,231027,Antonio Marchesano,168,62,36,77,88,64.0
24,231050,Jaime Báez Stábile,178,74,53,66,75,57.0
24,231070,Bruno Alejandro Pittón,177,74,61,80,71,66.0
24,231077,Martin Frýdek Jr.,179,75,70,85,73,70.0
24,231098,Charles Traoré,180,74,75,76,66,50.0
24,231110,Patrick Erras,196,91,85,67,31,72.0
24,231394,Hildeberto José Morgado Pereira,177,80,78,74,74,74.0
24,231878,Tyler Austin Miller,193,88,58,35,33,52.0
24,231930,Leandro Sosa Toranza,175,71,70,72,75,67.0
24,231985,Keegan Rosenberry,173,73,68,86,77,68.0
24,232004,José David Moya Rojas,184,80,72,64,40,55.0
24,232255,Agustín Bouzat,169,72,46,83,80,65.0
24,232871,高准翼,186,79,77,73,68,70.0
24,233544,Kristiyan Malinov,170,65,67,84,64,61.0
24,233550,Samuel Grandsir,170,65,66,63,90,60.0
24,233897,Mamadou Fall,184,72,76,76,78,61.0
24,233911,José Joaquín Matos García,166,61,34,87,81,56.0
24,234017,Allan Norberto Ardaújo Alves,178,75,63,69,68,62.0
24,234234,Georgi Kostadinov,185,75,72,73,55,59.0
24,234515,Jordan Lefort,184,81,73,78,59,65.0
24,234784,Raúl Navarro del Río,174,66,60,78,72,61.0
24,234829,Bruno Piñatares Prieto,182,86,82,80,67,64.0
24,234832,Kristian Pedersen,191,83,81,79,54,65.0
24,234834,Komnen Andrić,189,86,77,68,65,70.0
24,234865,Brenner Marlos Varanda de Oliveira,182,81,77,64,54,72.0
24,234873,Marko Pajač,185,69,58,81,70,70.0
24,235077,José Brayan Riascos Valencia,183,80,87,76,77,71.0
24,235111,Luis Leandro Sosa Otermin,177,70,60,71,72,52.0
24,235462,Evans Kangwa,180,71,65,68,87,56.0
24,235827,Gabriel Alejandro Gudiño,170,67,56,76,75,60.0
24,235848,Danilo Ezequiel Carando,181,78,77,29,54,55.0
24,236630,Walterson Silva,180,72,72,66,71,68.0
24,236803,Walter Uriel Mazzantti,175,68,67,78,83,55.0
24,237010,邓涵文,178,73,65,82,75,67.0
24,237283,Gastón Nicolás Reniero,180,78,77,71,72,62.0
24,237364,Kingsley Sarfo,166,66,48,74,92,72.0
24,237376,Juan José Nieto Zarzoso,175,71,65,78,78,64.0
24,237548,Oussama Haddadi,185,76,76,73,64,68.0
24,237635,Florian Pick,176,72,47,68,83,66.0
24,237993,Héctor Jonás Acevedo,172,70,58,68,76,62.0
24,238043,Abdulrahman Al Obud,174,70,58,71,85,49.0
24,238363,Raphael Sanchez Obermair,182,76,65,75,73,62.0
24,238569,Kingsley Schindler,183,80,74,69,73,59.0
24,238619,Jannis Nikolaou,187,84,79,72,61,64.0
24,238660,Nazım Sangaré,185,73,71,69,82,66.0
24,238692,Klaus Gjasula,190,84,86,77,49,67.0
24,238839,Lewis Wing,184,78,64,82,73,67.0
24,238882,Daniel Ojeda Saranova,178,72,69,75,77,65.0
24,238922,Mark-Anthony Kaye,185,77,73,82,58,63.0
24,238941,Jure Balkovec,185,74,75,70,62,68.0
24,238945,Miha Blažič,185,78,79,43,50,55.0
24,238986,Felix Luckeneder,190,73,75,73,36,63.0
24,239097,Dennis Srbeny,189,84,76,71,69,71.0
24,239505,Patryk Kun,165,54,36,84,91,67.0
24,239568,Adnan Kovačević,189,80,79,72,39,57.0
24,239795,Caleb Ansah Ekuban,182,80,84,83,72,66.0
24,239921,Jorge Samuel Figueiredo Fernandes,168,63,33,74,92,59.0
24,239922,Rui Pedro Silva Costa,179,73,60,70,68,68.0
24,239944,Robert Thomas Taylor,182,78,63,76,70,68.0
24,240031,Eldar Ćivić,182,76,66,73,72,64.0
24,240053,Rayane Aabid,178,71,64,74,70,75.0
24,240057,Cyril Paul Mandouki,179,76,76,84,71,68.0
24,240133,Malik Tchokounté,186,80,91,68,60,70.0
24,240168,Junior Gabriel Arias Cácerers,179,79,77,72,68,68.0
24,240282,Aleš Matějů,185,84,80,79,64,64.0
24,241025,Leonardo Matías Heredia,185,79,70,66,66,64.0
24,241089,Cyrille Barros Bayala,181,68,71,76,73,64.0
24,241499,Carlos John Garcés Acosta,185,85,90,72,61,54.0
24,241501,Antonio Bareiro Álvarez,167,67,32,83,72,54.0
24,241981,Eulânio Ângelo Chipela Gomes,177,69,68,81,84,64.0
24,242389,Rafael Avelino Pereira Pinto Barbosa,173,67,38,66,86,69.0
24,242514,František Plach,192,80,60,19,39,59.0
24,243000,Nicușor Silviu Bancu,178,65,66,90,83,72.0
24,243456,Brian White,181,83,74,75,71,66.0
24,243545,José Fajardo,180,69,72,65,66,62.0
24,243556,David Andújar Jiménez,189,81,88,65,60,60.0
24,243867,Ousmane Kanté,182,81,89,81,48,65.0
24,244416,João Sabino Mendes Neto Saraiva,183,76,74,66,59,59.0
24,244667,Eladio Zorrilla Jiménez,176,75,75,72,77,68.0
24,244709,Marko Jevtović,194,82,85,69,54,62.0
24,244946,Iván Rodrigo Ramírez Segovia,177,70,68,77,63,60.0
24,245062,Julio César González Trinidad,176,77,70,81,65,59.0
24,245357,Lisandro Joel Alzugaray,176,69,50,67,65,72.0
24,245768,James Alexander Lawrence,188,84,78,63,53,66.0
24,246093,André Luís Silva de Aguiar,184,78,68,70,73,61.0
24,247009,Vetle Winger Dragsnes,187,82,75,88,69,59.0
24,247072,Khalid Eisa Mohamed Bilal,179,72,46,27,56,49.0
24,248297,Ahmed Jahouh,188,82,83,83,48,68.0
24,251139,Jesús Miguel Soraire,174,73,77,78,78,79.0
24,251320,Maximilian Rohr,193,85,80,64,44,63.0
24,251673,Živko Živković,194,87,70,25,53,54.0
24,252014,Herbert Bockhorn,177,76,65,74,75,68.0
24,252830,Bruno Duarte da Silva,183,80,72,70,69,62.0
24,253243,Rodrigo Rivero Fernández,168,67,61,56,78,63.0
24,253261,Franco Gastón Romero Ponte,185,80,56,72,60,58.0
24,253603,Edson Diego Aubert Cervantes,172,65,67,77,62,50.0
24,253854,Jersson Vásquez Shampiama,174,76,73,64,63,67.0
24,253890,Pedro Pablo Perlaza Caicedo,172,80,70,72,72,59.0
24,254234,Dixon Jair Arroyo Espinoza,179,77,70,65,53,56.0
24,254626,Luis Alfredo Urruti Giménez,172,64,39,59,69,65.0
24,254942,Facundo Nicolás Boné Vale,176,67,43,66,71,50.0
24,255169,Jorge Eduardo Recalde Ramírez,178,83,72,70,60,61.0
24,255313,Richard van der Venne,173,75,71,80,74,69.0
24,255353,Gadi Kinda,173,66,56,68,89,65.0
24,255450,Mehdi Chahiri,180,76,72,64,71,57.0
24,255963,Ángel Rodrigo Cardozo Lucena,168,70,55,82,66,70.0
24,256902,Victor Lobry,181,72,65,86,68,65.0
24,257266,Fabrício Isidoro Fonseca de Jesus,172,64,48,86,87,74.0
24,258027,Mirko Marić,188,77,80,62,49,64.0
24,258455,Alejandro Martín Cabrera,185,85,75,72,61,67.0
24,259859,Kendrys Jesús Silva Guzmán,179,74,70,76,66,57.0
24,261160,Bruno Christian Sepúlveda,187,82,82,81,55,51.0
24,262801,Jonathan Jesús Bauman,180,79,71,70,70,65.0
24,263432,Mortadha Ben Ouannes,182,75,63,70,68,71.0
24,264463,Alisson Pelegrini Safira,185,75,65,72,58,58.0
24,265423,Juan Bautista Romagnoli,185,81,74,73,72,55.0
24,265661,Oscar Piris,185,85,80,70,60,58.0
24,266823,Gonzalo Ezequiel Paz,180,70,73,70,66,63.0
24,268753,Fabian Tait,186,80,65,82,66,65.0
24,268759,Raphael Odogwu,188,90,89,62,50,75.0
24,269293,Julien Maggiotti,186,86,80,80,66,73.0
24,269357,Nicola Valente,172,75,61,65,72,62.0
24,269423,Derick Theodoro Santos Poloni,173,63,54,72,68,63.0
24,269516,Vasudeva Das Lilley Nunez,188,80,84,63,47,53.0
24,269619,Marcelo Luciano Estigarribia,184,83,77,62,60,58.0
24,273707,Lucas Camilo Hernández Perdomo,175,75,66,71,62,59.0
24,273847,Elías Sarquis,180,74,59,64,77,61.0
24,262863,Antonio Eromonsele Nordby Nusa,180,73,55,34,90,67.0
24,272978,Jorrel Hato,182,76,67,54,69,69.0
24,265600,Roony Bardghji,173,67,47,64,86,69.0
24,260144,Charlie Patino,182,75,53,76,72,64.0
24,265420,Matheus França de Oliveira,184,67,68,63,84,66.0
24,268837,Rodrigo Duarte Ribeiro,185,72,70,60,66,70.0
24,276682,Cher Ndour,190,84,80,57,51,70.0
24,260397,Hyun Jun Yang,179,69,61,68,86,67.0
24,260942,David Datro Fofana,181,82,76,63,81,63.0
24,262513,Jon Karrikaburu,183,82,65,55,67,59.0
24,263193,El Chadaille Bitshiabu,196,96,92,56,32,51.0
24,268622,Jeanuël Belocian,182,73,72,53,65,59.0
24,270857,Mateus Gonçalo Espanha Fernandes,178,72,62,63,84,72.0
24,276839,Sebastiano Desplanches,189,80,68,22,60,48.0
24,264066,Serdar Saatçı,190,90,83,53,52,59.0
24,264293,Mouhamadou Diarra,179,74,55,59,68,68.0
24,264589,Linus Gechter,191,81,76,68,52,61.0
24,264846,Cristhian Andrey Mosquera Ibarguen,188,79,62,65,65,57.0
24,266673,Oscar Manuel Cortés Cortés,178,76,48,60,78,64.0
24,272346,Rokas Pukštas,181,75,62,81,74,65.0
24,276901,Afonso Bastardo Moreira,176,69,46,63,70,66.0
24,244603,Bećir Omeragić,187,74,71,68,68,65.0
24,248674,Louis Munteanu,184,77,65,69,79,68.0
24,256341,Francho Serrano Gracia,177,72,65,79,71,68.0
24,256782,Sebastian Nanasi,178,71,58,73,83,62.0
24,257319,Alan Virginius,175,65,35,49,87,58.0
24,259087,Ravil Tagir,182,72,65,56,68,61.0
24,259170,Rodrigo Martins Gomes,175,69,42,66,79,64.0
24,260479,Jack McGlynn,180,73,57,66,69,67.0
24,261573,Thomas Thiesson Kristensen,198,85,81,68,44,70.0
24,264290,Pablo Felipe Pereira de Jesus,184,76,69,63,68,69.0
24,267784,Iván Leguizamón,175,73,46,61,81,56.0
24,270579,Wilson Odobert,182,75,41,40,62,52.0
24,276493,Santiago Mouriño,186,76,76,71,68,62.0
24,245153,Nathan Wood-Gordon,188,75,76,53,46,67.0
24,252025,Koba Leïn Koindredi,184,77,69,65,70,70.0
24,256104,Tanner Tessmann,188,86,83,74,65,65.0
24,256441,Vicente Tomás Pizarro Durcudoy,172,67,68,71,74,56.0
24,256831,Dennis Cirkin,182,72,56,68,68,57.0
24,258167,Ronnie Edwards,180,76,71,73,66,62.0
24,258171,Hannibal Mejbri,182,70,66,69,72,71.0
24,259011,Zito André Sebastião Luvumbo,171,65,55,68,88,56.0
24,259533,Francisco Agustín González,170,70,40,65,74,56.0
24,259680,Marko Seufatu Nikola Stamenic,188,80,70,72,72,75.0
24,261249,Édouard Michut,178,68,36,63,80,70.0
24,262510,Beñat Turrientes Imaz,181,70,35,76,68,68.0
24,262998,Lucas Felipe Calegari,171,70,46,77,80,50.0
24,263823,Sivert Heggheim Mannsverk,185,77,71,81,70,67.0
24,266097,Geny Cipriano Catamo,173,69,44,47,73,60.0
24,267866,Julián Fernández,183,73,53,55,79,55.0
24,267894,Jhon Elmer Solis Romero,189,80,74,81,56,58.0
24,269276,Gaetano Pio Oristanio,174,62,37,69,77,65.0
24,273730,Elías Lautaro Cabrera,188,78,45,66,82,59.0
24,274569,Tomás Agustín Avilés,186,72,70,62,57,59.0
24,276451,Aljoša Vasić,188,78,70,62,70,64.0
24,277244,Rafael Marín Zamora,191,78,71,68,65,60.0
24,277581,Samuel Omorodion Aghehowa,193,82,78,60,55,51.0
24,278016,Murillo Costa dos Santos,184,79,74,60,58,64.0
24,243169,Yanis Begraoui,178,70,65,72,71,64.0
24,245035,Claudio Gomes,175,72,65,70,76,64.0
24,246157,Ewoud Pletinckx,190,87,83,72,33,59.0
24,251162,김주성 Joo-Sung Kim,186,76,79,60,66,48.0
24,252290,Salvatore Esposito,178,70,51,75,71,65.0
24,252975,Boubacar Traoré,183,67,73,63,69,63.0
24,254267,Bartosz Białek,191,84,80,67,51,62.0
24,255634,Georgios Vagiannidis,181,68,58,77,73,49.0
24,258103,Mateo Tanlongo,178,68,66,68,63,63.0
24,258819,Cristian Gonzalo Olivera Ibarra,175,77,42,53,82,54.0
24,259111,Jimer Esteban Fory Mejía,187,81,75,81,72,55.0
24,260482,Tomas Ángel Gutiérrez,174,69,66,60,83,49.0
24,261143,Marko Bulat,178,68,63,72,75,74.0
24,263339,Carl Rushworth,188,86,58,29,55,45.0
24,264549,Kevin Andrés Mantilla Camargo,185,82,77,60,48,55.0
24,264862,Maghnes Akliouche,183,63,58,57,77,66.0
24,265459,Tyler Morton,178,73,54,74,61,73.0
24,266671,Eber Antonio Moreno Gómez,178,76,68,76,61,49.0
24,267860,Diego Valentín Gómez,183,73,64,77,73,64.0
24,268805,Danley Jean-Jacques,180,75,72,68,68,68.0
24,269228,Adrià Altimira Reynaldos,176,69,50,67,53,56.0
24,270077,Konstantinos Koulierakis,185,78,67,61,52,60.0
24,270822,Sergio Fabián Ortíz,173,77,70,64,60,56.0
24,271061,Jacques Ekomié,179,73,61,67,54,59.0
24,272515,Antoine Mendy,187,75,64,69,64,63.0
24,275333,Alberto Marí Sánchez,183,78,66,61,57,58.0
24,240784,Josef John Bursik,187,75,59,28,40,41.0
24,243154,Adrian Benedyczak,191,78,79,74,64,48.0
24,247077,Amir Saipi,194,84,60,24,26,31.0
24,247385,Lee Buchanan,175,67,60,73,69,52.0
24,252108,Anouar Ait El Hadj,167,62,55,68,83,66.0
24,253688,Mihai Maximilian Popa,190,82,44,32,47,50.0
24,255838,Maik Nawrocki,185,75,75,63,68,50.0
24,256097,Javier López Carballo,183,75,65,72,71,52.0
24,256611,William Fish,185,73,80,65,46,60.0
24,257167,Mathias Damm Kvistgaarden,175,68,64,68,81,58.0
24,257566,Pablo Moreno Taboada,178,73,64,68,79,62.0
24,257890,Calem Nieuwenhof,181,73,57,88,78,68.0
24,257970,Warren Håkon Christofer Kamanzi,177,70,58,74,80,60.0
24,259215,Formose Mendy,191,79,77,72,60,50.0
24,260257,Matías Rafael Lacava González,167,62,44,70,71,50.0
24,260561,Kevin Joel Lomónaco,192,80,74,66,53,50.0
24,261444,Aliou Badara Baldé,170,59,57,48,87,65.0
24,262298,Marcel Laurenz Lotka,191,85,66,29,26,30.0
24,262938,Stelios Andreou,187,78,74,71,62,59.0
24,263571,Festy Ebosele,180,75,76,80,84,64.0
24,263603,Oussama Targhalline,186,70,47,63,64,70.0
24,263678,Taylor Gardner-Hickman,178,72,55,71,61,58.0
24,266400,Trai Hume,180,75,73,72,63,53.0
24,269271,Filip Stanković,187,72,48,24,42,30.0
24,269915,Lautaro Leonel Pastran Tello,173,72,75,76,89,65.0
24,274550,Ayoub Amraoui,186,74,60,74,67,62.0
24,276471,Sergio Altimira Clavell,188,75,60,63,60,48.0
24,277900,Nikola Jojić,183,73,55,58,75,62.0
24,277931,Ramon Ramos Lima,179,73,73,67,78,55.0
24,240468,Brian Lautaro Guzmán,171,67,61,65,85,72.0
24,240489,Mads Hedenstad Christiansen,186,76,62,33,46,40.0
24,240725,Ismaël Aaneba,182,75,72,58,70,55.0
24,241410,Eddie Anthony Salcedo Mora,178,74,49,54,82,51.0
24,242850,Simon Asta,178,75,56,66,71,56.0
24,244919,Martín Pascual Castillo,190,78,68,47,34,49.0
24,245026,Ben Lederman,180,75,63,74,83,68.0
24,245744,Rafael Guillermo Bustamante Cantillo,174,66,44,52,66,50.0
24,245998,Jaime Alvarado Hoyos,180,87,83,76,56,52.0
24,246713,Ken Nkuba Tshiend,173,70,59,72,76,61.0
24,247232,Johan Sebastián Rodríguez Cordoba,184,79,88,76,60,55.0
24,247582,Frankie Amaya,163,64,55,80,80,61.0
24,247668,Konan Ignace Jocelyn N’Dri,174,73,67,69,88,63.0
24,251028,Kwame Afriyie Adubofour Poku,179,67,49,69,90,65.0
24,251464,Ignace Van der Brempt,187,76,74,69,69,58.0
24,251617,Armin Gigović,187,78,71,75,69,66.0
24,251948,Marouan Azarkan,171,67,58,61,88,58.0
24,251974,Hiang'a Mananga Mbock,186,82,75,65,67,60.0
24,252285,Alexis Méndez,178,70,56,69,66,67.0
24,253074,Godson Kyeremeh,175,60,33,56,77,61.0
24,254996,Thibaut Vargas,175,73,58,73,70,54.0
24,255562,Filip Stojilković,186,80,70,64,75,60.0
24,256098,Richard Ledezma,174,64,41,60,84,62.0
24,256666,Yerson Mosquera Valdelamar,188,84,75,62,64,65.0
24,256819,Ishaq Abdulrazak,175,74,54,85,86,60.0
24,256890,Can Bozdoğan,174,72,58,71,83,64.0
24,259858,Jovanny David Bolívar Alvarado,175,68,73,64,64,54.0
24,260085,Carlo Adriano García Prades,182,72,60,66,65,60.0
24,260158,Tom Lacoux,182,76,59,79,76,65.0
24,260925,Lukas Emanuel Petkov,183,76,60,80,68,66.0
24,261306,Issouf Sissokho,174,67,61,81,69,59.0
24,262137,Habib Ali Keita,182,72,65,68,70,74.0
24,262443,Constantin Dragoș Albu,186,82,70,76,70,69.0
24,262937,Jackson Tchatchoua,186,76,78,86,75,59.0
24,263468,Yassine Kechta,174,68,53,60,72,70.0
24,263854,Josafat Mendes,177,75,53,76,78,57.0
